mean_fee,service_count,above_cap,sa3_code,sa3_name,sa4_code,sa4_name,file_source,year,month,date,city,cccpi,cpi
11.34,70,14,11501,Baulkham Hills,115,"Sydney -
Baulkham Hills
and Hawkesbury",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.87,18,3,11502,"Dural - Wisemans
Ferry",115,"Sydney -
Baulkham Hills
and Hawkesbury",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.96,6,0,11503,Hawkesbury,115,"Sydney -
Baulkham Hills
and Hawkesbury",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.83,24,0,11504,"Rouse Hill -
McGraths Hill",115,"Sydney -
Baulkham Hills
and Hawkesbury",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.94,62,1,11601,Blacktown,116,"Sydney -
Blacktown",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.75,46,1,11602,Blacktown - North,116,"Sydney -
Blacktown",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.48,43,0,11603,Mount Druitt,116,"Sydney -
Blacktown",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
11.13,19,0,11701,Botany,117,"Sydney - City
and Inner South",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
12.28,23,15,11702,"Marrickville -
Sydenham -
Petersham",117,"Sydney - City
and Inner South",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
12.82,109,68,11703,Sydney Inner City,117,"Sydney - City
and Inner South",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
14.4,69,62,11801,"Eastern Suburbs
- North",118,"Sydney -
Eastern
Suburbs",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
12.7,68,43,11802,"Eastern Suburbs
- South",118,"Sydney -
Eastern
Suburbs",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.24,103,4,11901,Bankstown,119,"Sydney - Inner
South West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.17,78,4,11902,Canterbury,119,"Sydney - Inner
South West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.86,61,7,11903,Hurstville,119,"Sydney - Inner
South West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.43,58,2,11904,"Kogarah -
Rockdale",119,"Sydney - Inner
South West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
12.29,40,22,12001,Canada Bay,120,"Sydney - Inner
West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
13.53,34,29,12002,Leichhardt,120,"Sydney - Inner
West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
11.7,69,21,12003,"Strathfield -
Burwood -
Ashfield",120,"Sydney - Inner
West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
13.23,68,47,12101,"Chatswood -
Lane Cove",121,"Sydney - North
Sydney and
Hornsby",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
11.45,43,10,12102,Hornsby,121,"Sydney - North
Sydney and
Hornsby",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
13.69,54,45,12103,Ku-ring-gai,121,"Sydney - North
Sydney and
Hornsby",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
14.6,41,40,12104,"North Sydney -
Mosman",121,"Sydney - North
Sydney and
Hornsby",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
13.77,22,19,12201,Manly,122,"Sydney -
Northern
Beaches",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
11.8,21,9,12202,Pittwater,122,"Sydney -
Northern
Beaches",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
11.43,71,18,12203,Warringah,122,"Sydney -
Northern
Beaches",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.74,40,0,12301,Camden,123,"Sydney - Outer
South West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.23,82,1,12302,"Campbelltown
(NSW)",123,"Sydney - Outer
South West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
8.38,18,0,12303,Wollondilly,123,"Sydney - Outer
South West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.85,24,0,12401,Blue Mountains,124,"Sydney - Outer
West and Blue
Mountains",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.93,79,0,12403,Penrith,124,"Sydney - Outer
West and Blue
Mountains",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.62,21,0,12404,"Richmond -
Windsor",124,"Sydney - Outer
West and Blue
Mountains",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.79,24,0,12405,St Marys,124,"Sydney - Outer
West and Blue
Mountains",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.86,32,5,12501,Auburn,125,"Sydney -
Parramatta",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
11.05,28,2,12502,Carlingford,125,"Sydney -
Parramatta",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.87,88,3,12503,"Merrylands -
Guildford",125,"Sydney -
Parramatta",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.27,81,5,12504,Parramatta,125,"Sydney -
Parramatta",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
11.86,23,7,12601,"Pennant Hills -
Epping",126,Sydney - Ryde,December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
12.2,68,34,12602,"Ryde - Hunters
Hill",126,Sydney - Ryde,December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.69,59,2,12701,"Bringelly - Green
Valley",127,"Sydney - South
West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.68,70,2,12702,Fairfield,127,"Sydney - South
West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
9.56,63,3,12703,Liverpool,127,"Sydney - South
West",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.9,64,8,12801,"Cronulla -
Miranda -
Caringbah",128,"Sydney -
Sutherland",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.11,63,2,12802,"Sutherland -
Menai -
Heathcote",128,"Sydney -
Sutherland",December quarter 2020.xlsx,2020,12,2020-12-01,syd,152.3,118
10.7,33,0,20101,Ballarat,201,Ballarat,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.34,23,0,20201,Bendigo,202,Bendigo,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.5,9,0,20202,"Heathcote -
Castlemaine -
Kyneton",202,Bendigo,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.21,7,1,20301,Barwon - West,203,Geelong,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.82,52,2,20302,Geelong,203,Geelong,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.72,27,1,20303,"Surf Coast -
Bellarine
Peninsula",203,Geelong,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
9.43,17,1,20401,"Upper Goulburn
Valley",204,Hume,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
9.95,13,1,20402,"Wangaratta -
Benalla",204,Hume,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.29,30,1,20403,Wodonga - Alpine,204,Hume,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.71,8,0,20501,Baw Baw,205,"Latrobe -
Gippsland",December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.1,12,0,20502,Gippsland - East,205,"Latrobe -
Gippsland",December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
8.6,11,0,20503,"Gippsland - South
West",205,"Latrobe -
Gippsland",December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
9.79,17,0,20504,Latrobe Valley,205,"Latrobe -
Gippsland",December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
8.99,10,0,20505,Wellington,205,"Latrobe -
Gippsland",December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
11.22,31,4,20601,"Brunswick -
Coburg",206,"Melbourne -
Inner",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
12.05,19,5,20602,Darebin - South,206,"Melbourne -
Inner",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.74,21,8,20603,Essendon,206,"Melbourne -
Inner",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
12.44,45,26,20604,Melbourne City,206,"Melbourne -
Inner",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
12.68,35,23,20605,Port Phillip,206,"Melbourne -
Inner",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
13.04,14,10,20606,"Stonnington -
West",206,"Melbourne -
Inner",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
12.02,35,14,20607,Yarra,206,"Melbourne -
Inner",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
12.67,46,31,20701,Boroondara,207,"Melbourne -
Inner East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.14,26,5,20702,"Manningham -
West",207,"Melbourne -
Inner East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.97,31,10,20703,"Whitehorse -
West",207,"Melbourne -
Inner East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
12.59,35,23,20801,Bayside,208,"Melbourne -
Inner South",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
12.67,58,35,20802,Glen Eira,208,"Melbourne -
Inner South",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.53,41,8,20803,Kingston,208,"Melbourne -
Inner South",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
12.21,9,5,20804,"Stonnington -
East",208,"Melbourne -
Inner South",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.36,33,6,20901,Banyule,209,"Melbourne -
North East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.03,26,1,20902,Darebin - North,209,"Melbourne -
North East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.87,21,4,20903,"Nillumbik -
Kinglake",209,"Melbourne -
North East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.18,62,1,20904,"Whittlesea -
Wallan",209,"Melbourne -
North East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.75,13,3,21001,Keilor,210,"Melbourne -
North West",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.3,7,0,21002,Macedon Ranges,210,"Melbourne -
North West",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.97,15,2,21003,Moreland - North,210,"Melbourne -
North West",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
9.76,16,0,21004,Sunbury,210,"Melbourne -
North West",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.33,47,1,21005,"Tullamarine -
Broadmeadows",210,"Melbourne -
North West",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.78,45,3,21101,Knox,211,"Melbourne -
Outer East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.23,5,1,21102,"Manningham -
East",211,"Melbourne -
Outer East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.54,38,0,21103,Maroondah,211,"Melbourne -
Outer East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.09,23,1,21104,Whitehorse - East,211,"Melbourne -
Outer East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.43,36,3,21105,Yarra Ranges,211,"Melbourne -
Outer East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
9.74,33,0,21201,Cardinia,212,"Melbourne -
South East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.37,35,2,21202,Casey - North,212,"Melbourne -
South East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
9.93,62,0,21203,Casey - South,212,"Melbourne -
South East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.45,48,2,21204,Dandenong,212,"Melbourne -
South East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.27,50,6,21205,Monash,212,"Melbourne -
South East",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
9.98,43,0,21301,Brimbank,213,"Melbourne -
West",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.34,25,5,21302,Hobsons Bay,213,"Melbourne -
West",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
11.59,22,5,21303,Maribyrnong,213,"Melbourne -
West",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
9.88,56,0,21304,"Melton - Bacchus
Marsh",213,"Melbourne -
West",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.73,88,5,21305,Wyndham,213,"Melbourne -
West",December quarter 2020.xlsx,2020,12,2020-12-01,mel,153.4,118.4
10.42,44,1,21401,Frankston,214,"Mornington
Peninsula",December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.59,38,1,21402,"Mornington
Peninsula",214,"Mornington
Peninsula",December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.31,14,1,21501,Grampians,215,North West,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
9.54,12,0,21502,Mildura,215,North West,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.45,10,0,21503,"Murray River -
Swan Hill",215,North West,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
9.88,8,0,21601,Campaspe,216,Shepparton,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
9.45,10,0,21602,Moira,216,Shepparton,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.35,22,1,21603,Shepparton,216,Shepparton,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
9.7,9,0,21701,"Glenelg -
Southern
Grampians",217,"Warrnambool
and South West",December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.62,10,1,21703,"Colac -
Corangamite",217,"Warrnambool
and South West",December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.03,15,0,21704,Warrnambool,217,"Warrnambool
and South West",December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
9.69,27,1,30101,Capalaba,301,Brisbane - East,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
9.51,30,1,30102,"Cleveland -
Stradbroke",301,Brisbane - East,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.08,21,0,30103,Wynnum - Manly,301,Brisbane - East,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
9.96,15,0,30201,"Bald Hills -
Everton Park",302,Brisbane - North,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.02,28,0,30202,Chermside,302,Brisbane - North,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.57,18,1,30203,Nundah,302,Brisbane - North,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
9.99,19,0,30204,Sandgate,302,Brisbane - North,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.56,15,0,30301,Carindale,303,"Brisbane -
South",December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.72,27,1,30302,"Holland Park -
Yeronga",303,"Brisbane -
South",December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
9.86,29,0,30303,Mt Gravatt,303,"Brisbane -
South",December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
11.16,17,1,30304,Nathan,303,"Brisbane -
South",December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.08,20,0,30305,"Rocklea - Acacia
Ridge",303,"Brisbane -
South",December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
9.63,15,0,30306,Sunnybank,303,"Brisbane -
South",December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.41,9,0,30401,Centenary,304,Brisbane - West,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.65,13,0,30402,"Kenmore -
Brookfield -
Moggill",304,Brisbane - West,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.68,20,0,30403,"Sherwood -
Indooroopilly",304,Brisbane - West,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.14,23,0,30404,"The Gap -
Enoggera",304,Brisbane - West,December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
11.36,31,8,30501,Brisbane Inner,305,"Brisbane Inner
City",December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
11.38,15,1,30502,"Brisbane Inner -
East",305,"Brisbane Inner
City",December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.41,34,1,30503,"Brisbane Inner -
North",305,"Brisbane Inner
City",December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
10.79,20,0,30504,"Brisbane Inner -
West",305,"Brisbane Inner
City",December quarter 2020.xlsx,2020,12,2020-12-01,bri,165.3,117.5
9.67,21,0,30601,Cairns - North,306,Cairns,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
10.31,44,0,30602,Cairns - South,306,Cairns,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
7.78,11,0,30603,"Innisfail -
Cassowary Coast",306,Cairns,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
8.46,10,0,30605,"Tablelands (East)
- Kuranda",306,Cairns,December quarter 2020.xlsx,2020,12,2020-12-01,aus,155,117.2
